OS01G0104100,OS01G0124401,OS01G0135700,OS01G0159800,OS01G0172200,OS01G0184100,OS01G0200700,OS01G0279900,OS01G0282800,OS01G0292700,OS01G0307500,OS01G0343300,OS01G0348900,OS01G0506100,OS01G0510100,OS01G0534900,OS01G0571300,OS01G0575200,OS01G0612600,OS01G0624500,OS01G0664100,OS01G0692700,OS01G0693400,OS01G0699100,OS01G0733200,OS01G0750100,OS01G0752500,OS01G0797600,OS01G0811300,OS01G0837500,OS01G0839100,OS01G0839200,OS01G0842200,OS01G0847200,OS01G0847600,OS01G0848200,OS01G0867300,OS01G0897000,OS01G0930400,OS01G0955100,OS01G0959100,OS01G0959200,OS01G0963600,OS01G0971100,OS02G0100300,OS02G0122800,OS02G0132300,OS02G0140300,OS02G0148100,OS02G0184900,OS02G0195600,OS02G0234300,OS02G0276500,OS02G0542400,OS02G0551100,OS02G0553200,OS02G0576700,OS02G0579600,OS02G0592300,OS02G0601300,OS02G0606700,OS02G0654700,OS02G0655200,OS02G0657000,OS02G0666200,OS02G0669100,OS02G0671100,OS02G0706400,OS02G0736400,OS02G0755000,OS02G0755900,OS02G0759800,OS02G0760300,OS02G0782700,OS02G0787300,OS02G0802700,OS02G0813500,OS03G0133000,OS03G0180800,OS03G0219200,OS03G0230300,OS03G0230500,OS03G0231600,OS03G0302000,OS03G0315400,OS03G0332400,OS03G0363900,OS03G0390200,OS03G0390700,OS03G0575200,OS03G0610900,OS03G0635100,OS03G0710800,OS03G0746500,OS03G0757500,OS03G0786400,OS03G0820300,OS03G0820400,OS03G0833200,OS03G0858100,OS04G0105100,OS04G0201500,OS04G0348400,OS04G0379700,OS04G0395800,OS04G0448100,OS04G0449400,OS04G0464200,OS04G0473400,OS04G0476800,OS04G0493000,OS04G0498600,OS04G0511200,OS04G0522500,OS04G0526800,OS04G0531400,OS04G0534600,OS04G0541700,OS04G0556300,OS04G0560600,OS04G0566100,OS04G0571200,OS04G0603200,OS04G0620700,OS04G0659100,OS04G0661200,OS04G0671700,OS04G0687300,OS05G0113500,OS05G0125000,OS05G0177500,OS05G0195200,OS05G0213500,OS05G0348100,OS05G0428700,OS05G0457200,OS05G0488800,OS05G0516600,OS05G0518600,OS05G0534400,OS05G0555100,OS05G0574500,OS06G0147800,OS06G0166500,OS06G0183100,OS06G0210500,OS06G0241100,OS06G0254700,OS06G0567200,OS06G0606000,OS06G0609500,OS06G0612800,OS06G0665500,OS06G0683400,OS06G0685700,OS06G0693700,OS06G0698785,OS07G0164100,OS07G0168800,OS07G0187200,OS07G0231400,OS07G0561300,OS07G0572800,OS07G0598300,OS07G0627300,OS07G0679000,OS07G0686800,OS07G0694000,OS08G0157600,OS08G0206400,OS08G0430500,OS08G0445700,OS08G0492500,OS08G0537900,OS08G0546800,OS08G0558200,OS09G0109800,OS09G0306400,OS09G0369000,OS09G0478600,OS09G0486500,OS09G0522000,OS09G0522200,OS09G0537700,OS09G0555500,OS09G0557700,OS09G0571200,OS10G0409400,OS10G0415300,OS10G0415900,OS10G0419400,OS10G0431000,OS10G0456800,OS10G0478900,OS10G0492800,OS10G0518200,OS10G0521000,OS10G0533600,OS10G0553300,OS10G0563600,OS10G0577700,OS10G0577800,OS10G0579100,OS11G0127600,OS11G0151400,Label
0.0,0.0,4.3923,4.3923,4.3923,0.0,13.0644,5.745,0.0,0.0,0.0,5.5509,0.0,0.0,5.8331,0.0,0.0,4.3923,5.9948,5.745,5.745,4.3923,6.3338,0.0,0.0,4.3923,0.0,5.745,4.3923,4.3923,0.0,0.0,4.3923,4.9542,0.0,0.0,2.8074,0.0,0.0,0.0,0.0,0.0,9.6071,6.393,5.4263,2.8074,2.8074,0.0,6.0693,0.0,0.0,2.8074,5.5509,2.8074,4.3923,0.0,5.5509,0.0,0.0,5.5509,0.0,0.0,2.8074,0.0,0.0,5.6513,0.0,6.7952,4.3923,0.0,0.0,0.0,9.1126,2.8074,5.4263,2.8074,0.0,0.0,2.8074,7.2441,0.0,5.6513,6.0693,0.0,2.8074,5.5509,4.9542,2.8074,4.3923,5.5509,2.8074,0.0,7.2116,0.0,0.0,5.6513,0.0,0.0,4.3923,0.0,4.3923,2.8074,0.0,2.8074,0.0,0.0,2.8074,4.9542,6.0693,5.6513,10.5006,5.4263,0.0,2.8074,2.8074,2.8074,6.5572,2.8074,4.3923,4.3923,0.0,2.8074,6.14,0.0,4.9542,2.8074,2.8074,2.8074,0.0,4.9542,2.8074,0.0,2.8074,8.441,0.0,0.0,0.0,5.9162,4.9542,5.745,0.0,8.3393,4.9542,0.0,0.0,0.0,0.0,4.3923,0.0,2.8074,0.0,2.8074,6.393,6.272,4.3923,0.0,4.3923,4.3923,5.5509,2.8074,0.0,0.0,2.8074,0.0,2.8074,0.0,0.0,0.0,2.8074,0.0,0.0,0.0,4.9542,0.0,0.0,7.684,0.0,5.5509,5.4263,5.4263,6.7506,5.9948,6.6572,5.6513,2.8074,0.0,5.8331,0.0,0.0,0.0,2.8074,0.0,2.8074,5.6513,5.5509,5.6513,0.0,5.8331,2.8074,7.1783,5.4263,6.5045,0.0,2.8074,0.0,0
0.0,0.0,3.4594,3.4594,0.0,0.0,12.7783,4.858,3.4594,3.4594,3.4594,6.1434,0.0,0.0,4.858,0.0,0.0,0.0,6.1434,5.3219,4.858,5.4545,4.858,0.0,0.0,4.3923,0.0,3.4594,0.0,0.0,0.0,0.0,5.7527,5.4545,3.4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.695,6.6078,5.3219,3.4594,3.4594,3.4594,6.3356,3.4594,0.0,5.3219,5.4545,0.0,3.4594,4.858,4.3923,0.0,0.0,6.0734,0.0,0.0,0.0,0.0,0.0,5.4545,0.0,7.2404,3.4594,3.4594,5.561,3.4594,8.7914,0.0,3.4594,3.4594,0.0,3.4594,0.0,5.561,0.0,5.7527,5.561,0.0,0.0,0.0,3.4594,0.0,5.3219,4.858,0.0,0.0,6.6566,3.4594,0.0,5.6599,0.0,0.0,0.0,0.0,5.4545,5.3219,0.0,4.858,0.0,0.0,4.3923,4.858,5.4545,5.3219,10.573,4.3923,0.0,0.0,0.0,3.4594,6.6078,0.0,5.3219,5.3219,0.0,0.0,6.7495,3.4594,7.851699999999999,0.0,4.3923,0.0,0.0,4.3923,5.6599,0.0,5.561,7.9176,0.0,0.0,0.0,5.3219,4.858,6.0734,0.0,7.9176,0.0,0.0,0.0,3.4594,0.0,4.3923,0.0,5.561,0.0,4.3923,6.7495,5.922,5.3219,0.0,3.4594,4.3923,6.2743,4.858,0.0,0.0,0.0,3.4594,0.0,0.0,0.0,3.4594,4.3923,0.0,0.0,0.0,0.0,0.0,0.0,7.7251,3.4594,5.922,4.3923,0.0,7.5554,4.858,7.208,0.0,0.0,0.0,4.3923,5.561,0.0,0.0,0.0,3.4594,4.3923,5.3219,4.858,5.6599,0.0,5.4545,0.0,7.1063,3.4594,6.6566,0.0,0.0,0.0,0
0.0,0.0,6.211,0.0,3.0,0.0,12.8363,3.0,0.0,0.0,0.0,5.8212,0.0,3.0,5.7287,0.0,0.0,0.0,6.7704,5.6299,4.3219,3.0,5.6299,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.6299,4.9069,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,9.4044,6.6745,5.3923,4.3219,3.0,0.0,5.9898,0.0,0.0,4.3219,5.7287,0.0,0.0,4.9069,4.9069,0.0,3.0,5.7287,0.0,0.0,0.0,0.0,0.0,6.0674,0.0,6.7233,3.0,0.0,0.0,0.0,8.5807,0.0,0.0,4.9069,0.0,4.9069,4.3219,7.0249,3.0,6.2778,5.5239,3.0,4.3219,0.0,0.0,0.0,4.9069,5.8212,4.3219,0.0,8.0031,0.0,0.0,5.7287,3.0,4.9069,0.0,0.0,4.3219,0.0,0.0,4.9069,0.0,0.0,0.0,4.3219,5.7287,3.0,10.1909,4.9069,0.0,3.0,0.0,4.3219,6.5177,5.5239,0.0,4.3219,0.0,0.0,6.0674,3.0,0.0,3.0,4.9069,3.0,0.0,4.9069,0.0,0.0,3.0,8.2886,4.9069,0.0,3.0,6.2778,4.3219,5.3923,0.0,7.8359,3.0,0.0,0.0,3.0,0.0,4.9069,0.0,4.9069,0.0,4.3219,6.4028,7.3382,5.5239,3.0,3.0,3.0,5.7287,4.9069,0.0,3.0,0.0,0.0,4.3219,0.0,0.0,0.0,4.3219,0.0,0.0,3.0,3.0,0.0,0.0,7.9009,0.0,5.7287,3.0,3.0,7.0249,5.8212,6.4028,4.9069,3.0,0.0,4.3219,0.0,0.0,0.0,0.0,0.0,5.7287,5.5239,4.3219,5.7287,3.0,4.3219,3.0,6.5177,4.3219,6.7233,0.0,0.0,4.3219,0
0.0,0.0,3.0,0.0,3.0,0.0,12.9717,3.0,0.0,3.0,0.0,5.6191,0.0,0.0,5.8858,0.0,3.0,0.0,5.6191,5.8858,4.3923,5.1898,5.8022,0.0,0.0,0.0,0.0,4.9542,0.0,0.0,0.0,0.0,5.5182,5.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3923,10.2756,6.3052,4.9542,3.0,0.0,0.0,5.5182,0.0,0.0,4.3923,5.8858,0.0,4.3923,3.0,5.1898,0.0,0.0,6.3646,0.0,0.0,0.0,0.0,0.0,5.9646,0.0,7.8787,0.0,0.0,3.0,4.3923,9.0443,3.0,0.0,4.3923,0.0,4.9542,3.0,6.5295,0.0,5.9646,6.0396,3.0,0.0,4.3923,3.0,0.0,4.9542,4.3923,3.0,0.0,7.4824,3.0,0.0,5.3923,0.0,0.0,0.0,0.0,5.7137,3.0,4.3923,4.3923,0.0,3.0,3.0,0.0,5.8022,3.0,10.6753,5.3923,0.0,3.0,0.0,0.0,6.8116,5.5182,4.3923,4.3923,0.0,0.0,5.7137,0.0,0.0,0.0,4.9542,0.0,0.0,5.1898,3.0,0.0,4.9542,8.0694,3.0,0.0,4.9542,6.1785,4.3923,5.6191,0.0,8.2692,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.3923,3.0,3.0,6.6774,5.6191,4.3923,0.0,0.0,4.9542,5.8858,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.3923,0.0,0.0,0.0,3.0,0.0,3.0,7.9386,0.0,5.3923,3.0,0.0,7.1182,0.0,5.7137,4.9542,0.0,0.0,5.6191,3.0,0.0,0.0,0.0,0.0,4.9542,3.0,4.3923,5.9646,0.0,4.9542,0.0,7.5351,4.3923,6.4217,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,4.4594,0.0,12.6536,5.0,3.3219,0.0,0.0,5.0,0.0,0.0,5.4594,3.3219,0.0,3.3219,5.878,5.963,5.2479,5.4594,5.5874,3.3219,0.0,0.0,0.0,5.0,0.0,3.3219,0.0,0.0,3.3219,6.0435,3.3219,0.0,0.0,0.0,0.0,4.4594,0.0,0.0,9.3657,6.8585,5.5874,0.0,3.3219,0.0,5.4594,0.0,0.0,5.0,5.4594,0.0,4.4594,5.0,5.0,4.4594,0.0,5.4594,0.0,0.0,0.0,0.0,0.0,5.878,4.4594,7.246,3.3219,0.0,5.0,3.3219,9.318,4.4594,0.0,4.4594,3.3219,0.0,0.0,5.878,0.0,6.6686,5.878,3.3219,0.0,5.0,4.4594,3.3219,4.4594,4.4594,0.0,0.0,7.1033,4.4594,0.0,5.7874,0.0,0.0,0.0,0.0,5.0,5.4594,0.0,3.3219,0.0,3.3219,0.0,3.3219,4.4594,4.4594,10.6345,5.6907,0.0,5.0,5.0,4.4594,6.9022,4.4594,5.0,4.4594,0.0,0.0,5.6907,0.0,3.3219,0.0,5.2479,0.0,0.0,5.2479,5.963,0.0,0.0,8.8879,4.4594,0.0,3.3219,6.3896,0.0,6.4499,3.3219,7.9973,3.3219,0.0,0.0,0.0,3.3219,3.3219,0.0,4.4594,0.0,3.3219,6.5633,6.1198,3.3219,5.2479,3.3219,5.0,6.3896,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.4594,0.0,0.0,0.0,3.3219,0.0,0.0,7.9142,3.3219,5.4594,5.0,0.0,7.1764,3.3219,6.192,3.3219,4.4594,0.0,5.0,4.4594,0.0,3.3219,0.0,0.0,5.0,5.7874,5.2479,6.1198,0.0,3.3219,0.0,7.4952,5.4594,6.9022,0.0,0.0,0.0,0
0.0,0.0,5.6188,3.585,3.585,0.0,12.5502,0.0,3.585,3.585,0.0,6.0732,0.0,3.585,4.858,0.0,0.0,4.858,6.2898,6.2213,5.7219,5.7219,6.1491,3.585,0.0,3.585,0.0,3.585,0.0,0.0,0.0,0.0,4.858,5.4919,0.0,0.0,0.0,0.0,0.0,3.585,0.0,0.0,9.1065,6.2213,3.585,4.858,0.0,0.0,5.8179,0.0,0.0,0.0,3.585,0.0,4.858,5.7219,5.4919,0.0,0.0,5.6188,0.0,0.0,0.0,0.0,0.0,5.6188,4.858,6.5914,5.4919,0.0,6.2213,3.585,8.4102,3.585,5.7219,0.0,0.0,3.585,0.0,6.9296,0.0,6.1491,5.9081,3.585,3.585,5.4919,0.0,0.0,3.585,5.6188,0.0,0.0,7.1302,0.0,0.0,5.7219,0.0,0.0,0.0,0.0,3.585,3.585,0.0,5.4919,0.0,0.0,3.585,5.6188,5.4919,0.0,10.5374,5.4919,3.585,0.0,0.0,0.0,6.4182,3.585,0.0,5.6188,0.0,0.0,5.6188,0.0,3.585,0.0,3.585,0.0,3.585,3.585,4.858,0.0,4.858,8.1943,3.585,0.0,0.0,5.6188,4.858,5.9081,0.0,7.8059,4.858,4.858,0.0,0.0,0.0,3.585,0.0,3.585,0.0,3.585,6.2213,6.4783,5.4919,3.585,3.585,3.585,6.2213,0.0,0.0,0.0,0.0,0.0,0.0,3.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5216,3.585,6.2898,3.585,3.585,6.8858,5.7219,6.7462,5.7219,0.0,0.0,3.585,0.0,0.0,3.585,3.585,0.0,0.0,5.4919,0.0,5.4919,0.0,4.858,0.0,7.2033,4.858,6.3554,0.0,4.858,3.585,0
3.0,0.0,4.9542,0.0,3.0,0.0,12.7394,4.3923,3.0,0.0,0.0,6.2692,0.0,0.0,5.6935,3.0,0.0,0.0,6.6276,5.8826,4.3923,4.9542,5.6935,0.0,0.0,3.0,0.0,4.3923,0.0,0.0,0.0,0.0,5.7913,4.9542,0.0,0.0,0.0,0.0,0.0,5.6935,0.0,3.0,9.7363,6.1997,4.9542,4.9542,0.0,3.0,5.4594,0.0,0.0,4.3923,5.5889,0.0,3.0,3.0,4.3923,0.0,0.0,6.3354,3.0,0.0,0.0,0.0,3.0,6.5736,3.0,6.1997,0.0,0.0,3.0,3.0,9.0407,3.0,3.0,4.3923,0.0,0.0,0.0,6.6276,0.0,6.5177,5.5889,0.0,0.0,4.9542,0.0,4.3923,4.9542,3.0,0.0,0.0,7.6725,3.0,0.0,5.6935,0.0,0.0,0.0,0.0,4.3923,5.5889,0.0,5.5889,0.0,0.0,0.0,0.0,6.1268,4.3923,10.7748,4.3923,0.0,0.0,0.0,3.0,6.2692,4.9542,5.4594,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.6935,0.0,3.0,5.7913,5.5889,0.0,4.3923,8.2029,4.9542,0.0,0.0,6.0498,5.4594,5.4594,0.0,7.8866,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,4.9542,6.5177,6.3354,0.0,0.0,0.0,4.3923,6.5736,5.4594,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.3923,4.3923,0.0,0.0,0.0,0.0,0.0,0.0,7.9301,3.0,5.4594,4.3923,3.0,7.3265,4.9542,6.825,3.0,0.0,0.0,4.9542,5.4594,0.0,0.0,0.0,0.0,4.3923,5.7913,4.3923,6.0498,0.0,4.3923,4.3923,7.5383,4.9542,6.3988,3.0,0.0,0.0,0
0.0,0.0,3.1699,0.0,4.0,0.0,12.7148,3.1699,3.1699,0.0,0.0,5.6387,4.0,0.0,5.9722,0.0,0.0,0.0,6.068,5.7586,3.1699,4.0,5.0661,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.4594,3.1699,0.0,0.0,3.1699,4.0,0.0,4.0,0.0,0.0,9.8625,6.1581,5.4919,3.1699,0.0,0.0,5.4919,0.0,0.0,4.4594,5.6387,4.0,4.0,0.0,5.0661,0.0,0.0,6.2428,0.0,3.1699,0.0,0.0,0.0,6.3228,4.0,6.6048,4.0,3.1699,6.3987,3.1699,8.46,4.0,3.1699,3.1699,0.0,3.1699,3.1699,5.9722,0.0,5.8694,5.8694,5.0661,0.0,5.0661,3.1699,0.0,5.4919,5.8694,0.0,0.0,7.2618,0.0,0.0,5.4919,3.1699,4.0,0.0,0.0,5.4919,5.8694,4.0,5.0661,0.0,0.0,0.0,5.0661,6.068,0.0,10.5805,4.4594,0.0,0.0,0.0,3.1699,6.7275,5.0661,4.0,4.0,4.4594,0.0,6.1581,0.0,9.0661,4.0,4.0,0.0,0.0,4.4594,0.0,0.0,4.4594,8.1002,3.1699,0.0,0.0,6.2428,4.4594,5.8694,4.0,8.0773,3.1699,0.0,0.0,5.0661,0.0,4.0,0.0,4.4594,3.1699,3.1699,7.2207,5.6387,4.0,0.0,3.1699,4.4594,6.3987,4.4594,0.0,4.0,0.0,0.0,0.0,4.4594,0.0,3.1699,3.1699,0.0,0.0,0.0,0.0,0.0,0.0,7.6816,3.1699,5.6387,0.0,0.0,7.0896,4.0,4.4594,6.068,3.1699,0.0,5.6387,0.0,3.1699,0.0,0.0,0.0,0.0,4.4594,5.4919,5.8694,3.1699,4.0,0.0,7.4157,5.6387,7.2618,0.0,0.0,0.0,0
0.0,3.1699,0.0,3.1699,3.9069,0.0,12.8651,3.1699,4.9542,0.0,0.0,3.9069,0.0,0.0,4.9542,0.0,0.0,0.0,6.3916,5.2479,3.9069,4.9542,4.9542,0.0,0.0,0.0,0.0,4.9542,3.1699,5.2479,0.0,0.0,5.8339,5.625,3.1699,0.0,0.0,0.0,0.0,3.9069,0.0,0.0,10.0923,6.253,5.4919,5.2479,3.1699,0.0,5.7331,0.0,0.0,3.9069,3.9069,0.0,5.2479,3.9069,3.9069,0.0,0.0,6.6892,0.0,0.0,3.9069,3.1699,0.0,5.9279,5.8339,6.8897,4.9542,0.0,5.2479,0.0,8.7226,3.9069,0.0,3.9069,0.0,3.9069,0.0,6.9804,3.1699,5.8339,4.9542,4.9542,0.0,5.625,3.1699,3.1699,5.8339,3.1699,0.0,0.0,7.4616,0.0,0.0,4.9542,0.0,3.1699,0.0,0.0,3.1699,3.9069,0.0,4.9542,0.0,0.0,0.0,5.4919,5.2479,3.1699,10.8677,3.9069,0.0,3.1699,0.0,4.9542,6.6892,5.7331,3.9069,0.0,0.0,0.0,5.7331,3.9069,3.9069,3.1699,4.9542,0.0,0.0,3.9069,5.9279,0.0,3.1699,8.2441,4.9542,0.0,0.0,6.1783,3.9069,6.0997,0.0,8.1881,0.0,0.0,0.0,3.1699,0.0,0.0,0.0,3.1699,0.0,3.1699,6.5774,6.0997,5.2479,3.1699,0.0,3.1699,5.8339,0.0,0.0,0.0,0.0,0.0,3.1699,0.0,0.0,0.0,3.1699,0.0,0.0,0.0,0.0,0.0,0.0,7.6667,3.1699,5.2479,5.2479,0.0,6.9804,3.1699,5.2479,5.2479,0.0,0.0,3.9069,3.9069,0.0,0.0,3.9069,3.1699,3.1699,5.2479,4.9542,6.0164,0.0,3.9069,0.0,7.0657,6.0164,6.1783,0.0,0.0,0.0,0
0.0,3.1699,5.4601,3.1699,3.1699,0.0,12.562,3.1699,4.7004,0.0,0.0,5.4601,0.0,0.0,5.4601,3.1699,0.0,0.0,5.7296,5.7296,4.7004,5.4601,5.2854,3.1699,0.0,3.1699,3.1699,3.1699,0.0,3.1699,0.0,0.0,6.1526,5.2854,0.0,0.0,5.2854,0.0,0.0,5.2854,0.0,0.0,8.9543,6.1526,5.4601,0.0,0.0,0.0,6.0579,0.0,0.0,5.4601,6.3252,0.0,3.1699,5.7296,5.2854,0.0,0.0,6.4043,0.0,0.0,0.0,0.0,0.0,6.3252,3.1699,6.6834,5.6011,0.0,0.0,0.0,8.3208,0.0,0.0,0.0,0.0,0.0,4.7004,7.2094,0.0,6.0579,5.6011,0.0,0.0,0.0,3.1699,3.1699,5.2854,5.6011,0.0,0.0,7.2094,0.0,0.0,5.9565,0.0,3.1699,0.0,0.0,5.6011,0.0,0.0,5.2854,0.0,0.0,4.7004,5.2854,6.0579,5.2854,10.1973,4.7004,3.1699,0.0,0.0,5.4601,6.3252,4.7004,3.1699,3.1699,0.0,0.0,5.6011,0.0,4.7004,3.1699,3.1699,5.2854,0.0,5.2854,0.0,0.0,0.0,8.3003,5.2854,0.0,4.7004,6.3252,0.0,5.2854,0.0,7.6599,5.4601,0.0,0.0,0.0,0.0,5.6011,0.0,0.0,0.0,3.1699,6.4793,7.3756,5.2854,3.1699,0.0,5.6011,5.8475,5.2854,0.0,0.0,0.0,0.0,3.1699,0.0,0.0,0.0,3.1699,0.0,0.0,0.0,0.0,0.0,0.0,7.1646,3.1699,5.4601,3.1699,0.0,6.6185,4.7004,5.9565,7.0707,3.1699,0.0,5.7296,0.0,3.1699,0.0,0.0,0.0,0.0,5.7296,5.4601,6.4043,0.0,3.1699,3.1699,7.4889,3.1699,6.805,0.0,0.0,0.0,0
0.0,0.0,2.3219,2.8074,3.4594,2.3219,12.2854,4.585,4.9542,2.3219,1.0,7.098,1.0,1.585,6.1497,3.0,1.585,2.0,7.0334,6.3576,4.3923,5.0,5.5546,3.9069,1.0,4.0875,2.0,4.0875,1.585,4.858,1.0,2.3219,5.1699,5.8074,1.0,3.4594,2.3219,3.3219,0.0,2.3219,1.0,0.0,9.6883,7.2384,5.4263,4.0875,2.0,4.3219,6.8329,1.0,1.0,5.6147,6.3038,1.585,4.858,4.1699,5.4919,1.0,1.0,7.3663,1.585,0.0,0.0,0.0,0.0,6.6724,3.3219,8.3619,4.2479,1.0,4.3219,3.7004,9.8948,3.8074,2.8074,4.3219,0.0,3.8074,2.0,7.7004,1.585,7.0444,7.0,3.8074,2.0,5.585,3.585,2.585,5.0,5.2479,2.8074,1.585,8.5925,2.3219,1.585,6.3219,1.585,0.0,1.0,0.0,4.5236,5.9542,2.0,4.1699,2.0,1.0,2.8074,4.9542,6.4263,4.7004,11.1655,5.8329,2.3219,4.3219,1.585,3.3219,7.6865,5.7549,4.585,3.8074,0.0,1.0,7.0444,3.1699,7.3399,2.585,4.3923,3.585,2.3219,5.6439,3.0,1.0,5.0444,9.7465,5.2095,0.0,3.1699,7.0334,5.0444,5.7814,2.0,9.2691,3.0,0.0,1.0,3.1699,0.0,5.7279,2.585,4.3923,2.3219,3.585,7.6073,3.8074,4.7004,4.3219,2.585,4.6439,7.1497,3.8074,2.585,0.0,0.0,1.0,3.585,3.585,1.585,5.17,4.8074,1.585,0.0,0.0,1.585,2.0,2.0,9.0224,1.0,5.585,5.4263,4.3219,8.1997,2.8074,7.5469,7.7944,4.0,1.585,4.7004,3.0,0.0,2.0,2.0,3.0,5.3576,6.4263,5.3576,6.4263,1.585,5.585,3.4594,8.4179,5.9773,7.7415,2.585,1.585,1.585,0
1.585,0.0,3.0,0.0,4.0875,0.0,12.1153,4.7004,1.585,3.585,0.0,6.9869,1.585,0.0,5.7398,4.0875,0.0,1.585,6.6707,5.9934,4.3219,5.2479,4.7004,1.585,0.0,0.0,3.0,1.585,0.0,3.585,0.0,0.0,5.9255,5.7398,3.0,0.0,0.0,3.585,0.0,0.0,0.0,0.0,8.8411,7.0521,4.0875,1.585,0.0,0.0,6.0585,0.0,0.0,5.8902,6.3194,4.0875,3.0,5.3923,3.585,0.0,0.0,5.854,0.0,0.0,0.0,0.0,0.0,6.5402,3.0,7.6975,4.5236,0.0,0.0,5.0,8.5561,4.3219,3.0,4.7004,0.0,4.0875,0.0,7.3141,0.0,6.7904,6.3716,1.585,0.0,3.585,3.0,4.0875,5.0,6.1508,3.0,0.0,7.501,1.585,3.0,6.3194,0.0,0.0,0.0,0.0,5.1293,6.0585,0.0,6.1803,0.0,0.0,0.0,5.1293,4.7004,4.3219,10.8164,5.6996,0.0,5.2479,0.0,0.0,7.4894,5.2479,5.0,4.0875,0.0,1.585,6.2653,3.0,5.1293,1.585,4.858,0.0,1.585,5.0,5.854,0.0,4.3219,9.6102,5.1293,0.0,3.0,6.5402,4.3219,5.8902,1.585,7.9835,4.3219,0.0,0.0,4.3219,0.0,4.7004,0.0,5.1293,1.585,4.0875,7.635,1.585,5.8902,1.585,4.3219,4.0875,7.189,4.858,0.0,1.585,0.0,1.585,4.3219,4.5236,1.585,3.0,4.5236,0.0,0.0,0.0,0.0,0.0,0.0,8.4143,3.0,5.8902,3.585,0.0,7.2598,3.0,6.3194,4.0875,4.3219,0.0,6.0585,4.3219,0.0,1.585,1.585,3.0,3.585,5.6996,5.3923,5.8169,0.0,5.2479,4.3219,7.6665,4.858,7.0198,3.0,1.585,0.0,0
0.0,0.0,4.6147,0.0,2.0,0.0,12.0583,5.2095,4.8074,0.0,0.0,6.432,0.0,0.0,5.0224,2.0,0.0,4.3923,6.7301,6.1683,3.9069,4.6147,5.8457,3.9069,0.0,2.0,0.0,5.585,0.0,5.0224,0.0,0.0,5.6525,5.7999,2.0,0.0,3.9069,0.0,0.0,0.0,0.0,0.0,7.4921,6.3062,4.6147,0.0,2.0,0.0,6.273,0.0,0.0,5.4094,5.9752,2.0,3.9069,5.7999,4.6147,0.0,0.0,6.0161,2.0,0.0,0.0,0.0,0.0,5.8902,2.0,7.3873,4.6147,2.0,5.7032,3.3219,8.9523,4.6147,3.3219,5.585,0.0,4.3923,0.0,7.4482,0.0,6.6286,6.5477,4.8074,0.0,4.3923,2.0,2.0,5.8902,5.4094,2.0,0.0,7.4921,2.0,0.0,6.0557,0.0,0.0,2.0,0.0,5.585,5.7032,0.0,5.7032,0.0,0.0,2.0,4.6147,5.0224,2.0,10.486,4.3923,0.0,2.0,0.0,4.3923,6.7054,4.8074,4.3923,0.0,0.0,0.0,6.5477,3.3219,8.299199999999999,2.0,5.0224,3.3219,2.0,5.7032,4.6147,0.0,5.585,8.809,5.4094,0.0,0.0,6.3386,5.4094,5.7525,0.0,8.7438,5.6525,0.0,0.0,2.0,0.0,5.6525,0.0,4.8074,2.0,4.3923,7.223,6.3386,5.6525,3.3219,0.0,3.3219,6.432,5.585,0.0,0.0,0.0,0.0,3.9069,3.3219,0.0,3.3219,3.3219,0.0,0.0,0.0,2.0,0.0,0.0,8.5071,3.3219,5.7525,4.3923,3.9069,7.0767,4.6147,6.5195,6.2042,0.0,0.0,5.7525,6.3062,0.0,0.0,4.6147,2.0,3.3219,5.0224,4.6147,5.585,3.3219,5.0224,4.3923,7.3238,5.7999,6.7301,0.0,0.0,0.0,0
